"date","state","cases","deaths","fips"
"2020-07-21","Catamarca",0,0,1
"2020-07-22","Catamarca",0,0,1
"2020-07-23","Catamarca",0,0,1
"2020-07-24","Catamarca",0,0,1
"2020-07-25","Catamarca",0,0,1
"2020-07-26","Catamarca",0,0,1
"2020-07-27","Catamarca",0,0,1
"2020-07-28","Catamarca",1,0,1
"2020-07-29","Catamarca",0,0,1
"2020-07-30","Catamarca",0,0,1
"2020-07-31","Catamarca",0,0,1
"2020-08-01","Catamarca",0,0,1
"2020-08-02","Catamarca",0,0,1
"2020-08-03","Catamarca",0,0,1
"2020-08-04","Catamarca",0,0,1
"2020-08-05","Catamarca",0,0,1
"2020-08-06","Catamarca",0,0,1
"2020-08-07","Catamarca",0,0,1
"2020-08-08","Catamarca",2,0,1
"2020-08-09","Catamarca",0,0,1
"2020-08-10","Catamarca",0,0,1
"2020-08-11","Catamarca",1,0,1
"2020-08-12","Catamarca",0,0,1
"2020-08-13","Catamarca",0,0,1
"2020-08-14","Catamarca",0,0,1
"2020-08-15","Catamarca",0,0,1
"2020-08-16","Catamarca",1,0,1
"2020-08-17","Catamarca",1,0,1
"2020-08-18","Catamarca",0,0,1
"2020-08-19","Catamarca",0,0,1
"2020-08-20","Catamarca",0,0,1
"2020-08-21","Catamarca",0,0,1
"2020-08-22","Catamarca",0,0,1
"2020-08-23","Catamarca",0,0,1
"2020-08-24","Catamarca",0,0,1
"2020-08-25","Catamarca",0,0,1
"2020-08-26","Catamarca",0,0,1
"2020-08-27","Catamarca",0,0,1
"2020-08-28","Catamarca",0,0,1
"2020-08-29","Catamarca",0,0,1
"2020-08-30","Catamarca",1,0,1
"2020-08-31","Catamarca",1,0,1
"2020-09-01","Catamarca",2,0,1
"2020-09-02","Catamarca",1,0,1
"2020-09-03","Catamarca",6,0,1
"2020-09-04","Catamarca",4,0,1
"2020-09-05","Catamarca",2,0,1
"2020-09-06","Catamarca",5,0,1
"2020-09-07","Catamarca",1,0,1
"2020-09-08","Catamarca",8,0,1
"2020-09-09","Catamarca",6,0,1
"2020-09-10","Catamarca",1,0,1
"2020-09-11","Catamarca",5,0,1
"2020-09-12","Catamarca",5,0,1
"2020-09-13","Catamarca",4,0,1
"2020-09-14","Catamarca",12,0,1
"2020-09-15","Catamarca",7,0,1
"2020-09-16","Catamarca",18,0,1
"2020-09-17","Catamarca",6,0,1
"2020-09-18","Catamarca",3,0,1
"2020-09-19","Catamarca",1,0,1
"2020-09-20","Catamarca",0,0,1
"2020-09-21","Catamarca",1,0,1
"2020-09-22","Catamarca",2,0,1
"2020-09-23","Catamarca",2,0,1
"2020-09-24","Catamarca",13,0,1
"2020-09-25","Catamarca",34,0,1
"2020-09-26","Catamarca",7,0,1
"2020-09-27","Catamarca",2,0,1
"2020-09-28","Catamarca",0,0,1
"2020-09-29","Catamarca",6,0,1
"2020-09-30","Catamarca",6,0,1
"2020-10-01","Catamarca",8,0,1
"2020-10-02","Catamarca",5,0,1
"2020-10-03","Catamarca",3,0,1
"2020-10-04","Catamarca",14,0,1
"2020-10-05","Catamarca",8,0,1
"2020-10-06","Catamarca",6,0,1
"2020-10-07","Catamarca",19,0,1
"2020-10-08","Catamarca",6,0,1
"2020-10-09","Catamarca",4,0,1
"2020-10-10","Catamarca",3,0,1
"2020-10-11","Catamarca",14,0,1
"2020-10-12","Catamarca",2,0,1
"2020-10-13","Catamarca",8,0,1
"2020-10-14","Catamarca",16,0,1
"2020-10-15","Catamarca",7,0,1
"2020-10-16","Catamarca",32,0,1
"2020-10-17","Catamarca",16,0,1
"2020-10-18","Catamarca",12,1,1
"2020-10-19","Catamarca",11,0,1
"2020-10-20","Catamarca",21,1,1
"2020-10-21","Catamarca",15,0,1
"2020-10-22","Catamarca",23,0,1
"2020-10-23","Catamarca",23,0,1
"2020-10-24","Catamarca",28,0,1
"2020-10-25","Catamarca",17,0,1
"2020-10-26","Catamarca",53,0,1
"2020-10-27","Catamarca",28,0,1
"2020-10-28","Catamarca",17,0,1
"2020-10-29","Catamarca",96,0,1
"2020-10-30","Catamarca",107,0,1
"2020-10-31","Catamarca",39,0,1
"2020-11-01","Catamarca",26,0,1
"2020-11-02","Catamarca",112,0,1
"2020-11-03","Catamarca",25,1,1
"2020-11-04","Catamarca",29,1,1
"2020-11-05","Catamarca",9,0,1
"2020-11-06","Catamarca",30,0,1
"2020-11-07","Catamarca",21,0,1
"2020-11-08","Catamarca",43,2,1
"2020-11-09","Catamarca",53,1,1
"2020-11-10","Catamarca",34,1,1
"2020-11-11","Catamarca",22,0,1
"2020-11-12","Catamarca",38,2,1
"2020-11-13","Catamarca",48,1,1
"2020-11-14","Catamarca",42,0,1
"2020-11-15","Catamarca",33,1,1
"2020-11-16","Catamarca",13,1,1
"2020-11-17","Catamarca",21,0,1
"2020-11-18","Catamarca",37,0,1
"2020-11-19","Catamarca",11,0,1
"2020-11-20","Catamarca",22,0,1
"2020-11-21","Catamarca",31,1,1
"2020-11-22","Catamarca",12,0,1
"2020-11-23","Catamarca",12,0,1
"2020-11-24","Catamarca",23,0,1
"2020-11-25","Catamarca",26,0,1
"2020-02-29","Córdoba",0,0,1
"2020-03-01","Córdoba",0,0,1
"2020-03-02","Córdoba",0,0,1
"2020-03-03","Córdoba",0,0,1
"2020-03-04","Córdoba",0,0,1
"2020-03-05","Córdoba",0,0,1
"2020-03-06","Córdoba",1,0,1
"2020-03-07","Córdoba",0,0,1
"2020-03-08","Córdoba",0,0,1
"2020-03-09","Córdoba",0,0,1
"2020-03-10","Córdoba",7,0,1
"2020-03-11","Córdoba",0,0,1
"2020-03-12","Córdoba",2,0,1
"2020-03-13","Córdoba",0,0,1
"2020-03-14","Córdoba",0,0,1
"2020-03-15","Córdoba",0,0,1
"2020-03-16","Córdoba",0,0,1
"2020-03-17","Córdoba",2,0,1
"2020-03-18","Córdoba",0,0,1
"2020-03-19","Córdoba",3,0,1
"2020-03-20","Córdoba",5,0,1
"2020-03-21","Córdoba",0,0,1
"2020-03-22","Córdoba",8,0,1
"2020-03-23","Córdoba",3,0,1
"2020-03-24","Córdoba",6,0,1
"2020-03-25","Córdoba",8,0,1
"2020-03-26","Córdoba",1,0,1
"2020-03-27","Córdoba",1,0,1
"2020-03-28","Córdoba",3,0,1
"2020-03-29","Córdoba",15,1,1
"2020-03-30","Córdoba",9,0,1
"2020-03-31","Córdoba",5,0,1
"2020-04-01","Córdoba",15,0,1
"2020-04-02","Córdoba",20,0,1
"2020-04-03","Córdoba",4,0,1
"2020-04-04","Córdoba",5,0,1
"2020-04-05","Córdoba",8,1,1
"2020-04-06","Córdoba",7,0,1
"2020-04-07","Córdoba",5,0,1
"2020-04-08","Córdoba",7,0,1
"2020-04-09","Córdoba",19,0,1
"2020-04-10","Córdoba",33,0,1
"2020-04-11","Córdoba",6,1,1
"2020-04-12","Córdoba",6,0,1
"2020-04-13","Córdoba",13,1,1
"2020-04-14","Córdoba",14,0,1
"2020-04-15","Córdoba",2,2,1
"2020-04-16","Córdoba",6,0,1
"2020-04-17","Córdoba",2,0,1
"2020-04-18","Córdoba",11,0,1
"2020-04-19","Córdoba",0,1,1
"2020-04-20","Córdoba",1,2,1
"2020-04-21","Córdoba",2,0,1
"2020-04-22","Córdoba",4,1,1
"2020-04-23","Córdoba",2,0,1
"2020-04-24","Córdoba",1,1,1
"2020-04-25","Córdoba",2,1,1
"2020-04-26","Córdoba",2,0,1
"2020-04-27","Córdoba",2,2,1
"2020-04-28","Córdoba",0,0,1
"2020-04-29","Córdoba",3,0,1
"2020-04-30","Córdoba",13,0,1
"2020-05-01","Córdoba",13,2,1
"2020-05-02","Córdoba",0,3,1
"2020-05-03","Córdoba",7,0,1
"2020-05-04","Córdoba",1,2,1
"2020-05-05","Córdoba",6,0,1
"2020-05-06","Córdoba",2,0,1
"2020-05-07","Córdoba",3,0,1
"2020-05-08","Córdoba",3,0,1
"2020-05-09","Córdoba",9,0,1
"2020-05-10","Córdoba",15,0,1
"2020-05-11","Córdoba",3,1,1
"2020-05-12","Córdoba",8,0,1
"2020-05-13","Córdoba",8,0,1
"2020-05-14","Córdoba",3,2,1
"2020-05-15","Córdoba",7,0,1
"2020-05-16","Córdoba",18,0,1
"2020-05-17","Córdoba",16,1,1
"2020-05-18","Córdoba",15,0,1
"2020-05-19","Córdoba",3,1,1
"2020-05-20","Córdoba",12,1,1
"2020-05-21","Córdoba",8,0,1
"2020-05-22","Córdoba",0,0,1
"2020-05-23","Córdoba",0,0,1
"2020-05-24","Córdoba",6,1,1
"2020-05-25","Córdoba",1,0,1
"2020-05-26","Córdoba",0,1,1
"2020-05-27","Córdoba",0,0,1
"2020-05-28","Córdoba",0,0,1
"2020-05-29","Córdoba",0,0,1
"2020-05-30","Córdoba",1,0,1
"2020-05-31","Córdoba",0,1,1
"2020-06-01","Córdoba",0,0,1
"2020-06-02","Córdoba",2,0,1
"2020-06-03","Córdoba",0,1,1
"2020-06-04","Córdoba",4,0,1
"2020-06-05","Córdoba",1,1,1
"2020-06-06","Córdoba",0,0,1
"2020-06-07","Córdoba",0,0,1
"2020-06-08","Córdoba",0,0,1
"2020-06-09","Córdoba",4,0,1
"2020-06-10","Córdoba",2,0,1
"2020-06-11","Córdoba",11,0,1
"2020-06-12","Córdoba",2,1,1
"2020-06-13","Córdoba",8,0,1
"2020-06-14","Córdoba",4,2,1
"2020-06-15","Córdoba",2,0,1
"2020-06-16","Córdoba",3,0,1
"2020-06-17","Córdoba",6,0,1
"2020-06-18","Córdoba",14,0,1
"2020-06-19","Córdoba",18,0,1
"2020-06-20","Córdoba",16,0,1
"2020-06-21","Córdoba",18,0,1
"2020-06-22","Córdoba",2,1,1
"2020-06-23","Córdoba",18,0,1
"2020-06-24","Córdoba",3,0,1
"2020-06-25","Córdoba",8,0,1
"2020-06-26","Córdoba",19,0,1
"2020-06-27","Córdoba",3,1,1
"2020-06-28","Córdoba",4,0,1
"2020-06-29","Córdoba",4,0,1
"2020-06-30","Córdoba",11,0,1
"2020-07-01","Córdoba",8,0,1
"2020-07-02","Córdoba",10,0,1
"2020-07-03","Córdoba",8,0,1
"2020-07-04","Córdoba",14,0,1
"2020-07-05","Córdoba",18,0,1
"2020-07-06","Córdoba",38,0,1
"2020-07-07","Córdoba",36,0,1
"2020-07-08","Córdoba",35,0,1
"2020-07-09","Córdoba",12,0,1
"2020-07-10","Córdoba",33,0,1
"2020-07-11","Córdoba",30,0,1
"2020-07-12","Córdoba",47,0,1
"2020-07-13","Córdoba",28,0,1
"2020-07-14","Córdoba",30,0,1
"2020-07-15","Córdoba",32,0,1
"2020-07-16","Córdoba",46,1,1
"2020-07-17","Córdoba",81,0,1
"2020-07-18","Córdoba",39,1,1
"2020-07-19","Córdoba",98,0,1
"2020-07-20","Córdoba",63,2,1
"2020-07-21","Córdoba",98,0,1
"2020-07-22","Córdoba",65,0,1
"2020-07-23","Córdoba",76,0,1
"2020-07-24","Córdoba",68,1,1
"2020-07-25","Córdoba",44,0,1
"2020-07-26","Córdoba",118,1,1
"2020-07-27","Córdoba",110,0,1
"2020-07-28","Córdoba",81,2,1
"2020-07-29","Córdoba",102,2,1
"2020-07-30","Córdoba",72,1,1
"2020-07-31","Córdoba",128,0,1
"2020-08-01","Córdoba",92,1,1
"2020-08-02","Córdoba",84,1,1
"2020-08-03","Córdoba",116,3,1
"2020-08-04","Córdoba",205,1,1
"2020-08-05","Córdoba",109,3,1
"2020-08-06","Córdoba",154,7,1
"2020-08-07","Córdoba",188,1,1
"2020-08-08","Córdoba",149,2,1
"2020-08-09","Córdoba",160,4,1
"2020-08-10","Córdoba",174,2,1
"2020-08-11","Córdoba",138,3,1
"2020-08-12","Córdoba",190,1,1
"2020-08-13","Córdoba",182,0,1
"2020-08-14","Córdoba",134,0,1
"2020-08-15","Córdoba",139,5,1
"2020-08-16","Córdoba",113,2,1
"2020-08-17","Córdoba",268,2,1
"2020-08-18","Córdoba",97,4,1
"2020-08-19","Córdoba",258,4,1
"2020-08-20","Córdoba",149,2,1
"2020-08-21","Córdoba",256,4,1
"2020-08-22","Córdoba",169,3,1
"2020-08-23","Córdoba",311,5,1
"2020-08-24","Córdoba",250,3,1
"2020-08-25","Córdoba",398,6,1
"2020-08-26","Córdoba",273,1,1
"2020-08-27","Córdoba",339,5,1
"2020-08-28","Córdoba",395,10,1
"2020-08-29","Córdoba",383,3,1
"2020-08-30","Córdoba",378,1,1
"2020-08-31","Córdoba",433,9,1
"2020-09-01","Córdoba",533,5,1
"2020-09-02","Córdoba",603,6,1
"2020-09-03","Córdoba",465,7,1
"2020-09-04","Córdoba",503,7,1
"2020-09-05","Córdoba",379,3,1
"2020-09-06","Córdoba",398,7,1
"2020-09-07","Córdoba",303,9,1
"2020-09-08","Córdoba",478,13,1
"2020-09-09","Córdoba",356,8,1
"2020-09-10","Córdoba",541,8,1
"2020-09-11","Córdoba",569,11,1
"2020-09-12","Córdoba",991,6,1
"2020-09-13","Córdoba",531,13,1
"2020-09-14","Córdoba",375,8,1
"2020-09-15","Córdoba",389,11,1
"2020-09-16","Córdoba",555,13,1
"2020-09-17","Córdoba",706,19,1
"2020-09-18","Córdoba",1329,18,1
"2020-09-19","Córdoba",999,14,1
"2020-09-20","Córdoba",672,19,1
"2020-09-21","Córdoba",1209,18,1
"2020-09-22","Córdoba",1022,16,1
"2020-09-23","Córdoba",1811,18,1
"2020-09-24","Córdoba",1524,16,1
"2020-09-25","Córdoba",1663,19,1
"2020-09-26","Córdoba",1282,22,1
"2020-09-27","Córdoba",949,13,1
"2020-09-28","Córdoba",1866,19,1
"2020-09-29","Córdoba",1776,13,1
"2020-09-30","Córdoba",1971,26,1
"2020-10-01","Córdoba",1604,28,1
"2020-10-02","Córdoba",1814,26,1
"2020-10-03","Córdoba",1414,26,1
"2020-10-04","Córdoba",763,30,1
"2020-10-05","Córdoba",1584,25,1
"2020-10-06","Córdoba",2094,25,1
"2020-10-07","Córdoba",2268,37,1
"2020-10-08","Córdoba",1995,28,1
"2020-10-09","Córdoba",2136,31,1
"2020-10-10","Córdoba",1577,25,1
"2020-10-11","Córdoba",833,16,1
"2020-10-12","Córdoba",1097,33,1
"2020-10-13","Córdoba",1906,40,1
"2020-10-14","Córdoba",2284,45,1
"2020-10-15","Córdoba",2544,33,1
"2020-10-16","Córdoba",2373,28,1
"2020-10-17","Córdoba",1539,24,1
"2020-10-18","Córdoba",862,38,1
"2020-10-19","Córdoba",1650,31,1
"2020-10-20","Córdoba",2090,34,1
"2020-10-21","Córdoba",1855,34,1
"2020-10-22","Córdoba",2124,29,1
"2020-10-23","Córdoba",1882,23,1
"2020-10-24","Córdoba",1292,29,1
"2020-10-25","Córdoba",887,27,1
"2020-10-26","Córdoba",1587,22,1
"2020-10-27","Córdoba",1957,23,1
"2020-10-28","Córdoba",1379,29,1
"2020-10-29","Córdoba",1236,19,1
"2020-10-30","Córdoba",1502,25,1
"2020-10-31","Córdoba",763,31,1
"2020-11-01","Córdoba",466,31,1
"2020-11-02","Córdoba",1199,24,1
"2020-11-03","Córdoba",1534,28,1
"2020-11-04","Córdoba",1304,33,1
"2020-11-05","Córdoba",1508,29,1
"2020-11-06","Córdoba",1274,18,1
"2020-11-07","Córdoba",647,18,1
"2020-11-08","Córdoba",474,12,1
"2020-11-09","Córdoba",1034,22,1
"2020-11-10","Córdoba",1043,15,1
"2020-11-11","Córdoba",1324,17,1
"2020-11-12","Córdoba",1368,22,1
"2020-11-13","Córdoba",1270,19,1
"2020-11-14","Córdoba",592,19,1
"2020-11-15","Córdoba",365,16,1
"2020-11-16","Córdoba",1225,22,1
"2020-11-17","Córdoba",1168,17,1
"2020-11-18","Córdoba",972,13,1
"2020-11-19","Córdoba",924,16,1
"2020-11-20","Córdoba",865,12,1
"2020-11-21","Córdoba",471,10,1
"2020-11-22","Córdoba",196,8,1
"2020-11-23","Córdoba",299,10,1
"2020-11-24","Córdoba",728,17,1
"2020-11-25","Córdoba",767,7,1
"2020-02-29","Corrientes",0,0,1
"2020-03-01","Corrientes",0,0,1
"2020-03-02","Corrientes",0,0,1
"2020-03-03","Corrientes",0,0,1
"2020-03-04","Corrientes",0,0,1
"2020-03-05","Corrientes",0,0,1
"2020-03-06","Corrientes",0,0,1
"2020-03-07","Corrientes",0,0,1
"2020-03-08","Corrientes",0,0,1
"2020-03-09","Corrientes",0,0,1
"2020-03-10","Corrientes",0,0,1
"2020-03-11","Corrientes",0,0,1
"2020-03-12","Corrientes",0,0,1
"2020-03-13","Corrientes",0,0,1
"2020-03-14","Corrientes",0,0,1
"2020-03-15","Corrientes",0,0,1
"2020-03-16","Corrientes",0,0,1
"2020-03-17","Corrientes",0,0,1
"2020-03-18","Corrientes",0,0,1
"2020-03-19","Corrientes",0,0,1
"2020-03-20","Corrientes",1,0,1
"2020-03-21","Corrientes",2,0,1
"2020-03-22","Corrientes",0,0,1
"2020-03-23","Corrientes",0,0,1
"2020-03-24","Corrientes",0,0,1
"2020-03-25","Corrientes",0,0,1
"2020-03-26","Corrientes",0,0,1
"2020-03-27","Corrientes",9,0,1
"2020-03-28","Corrientes",2,0,1
"2020-03-29","Corrientes",0,0,1
"2020-03-30","Corrientes",4,0,1
"2020-03-31","Corrientes",0,0,1
"2020-04-01","Corrientes",3,0,1
"2020-04-02","Corrientes",2,0,1
"2020-04-03","Corrientes",0,0,1
"2020-04-04","Corrientes",0,0,1
"2020-04-05","Corrientes",0,0,1
"2020-04-06","Corrientes",1,0,1
"2020-04-07","Corrientes",0,0,1
"2020-04-08","Corrientes",4,0,1
"2020-04-09","Corrientes",0,0,1
"2020-04-10","Corrientes",0,0,1
"2020-04-11","Corrientes",0,0,1
"2020-04-12","Corrientes",0,0,1
"2020-04-13","Corrientes",0,0,1
"2020-04-14","Corrientes",0,0,1
"2020-04-15","Corrientes",0,0,1
"2020-04-16","Corrientes",1,0,1
"2020-04-17","Corrientes",0,0,1
"2020-04-18","Corrientes",2,0,1
"2020-04-19","Corrientes",0,0,1
"2020-04-20","Corrientes",0,0,1
"2020-04-21","Corrientes",0,0,1
"2020-04-22","Corrientes",1,0,1
"2020-04-23","Corrientes",2,0,1
"2020-04-24","Corrientes",2,0,1
"2020-04-25","Corrientes",5,0,1
"2020-04-26","Corrientes",2,0,1
"2020-04-27","Corrientes",0,0,1
"2020-04-28","Corrientes",1,0,1
"2020-04-29","Corrientes",1,0,1
"2020-04-30","Corrientes",1,0,1
"2020-05-01","Corrientes",0,0,1
"2020-05-02","Corrientes",0,0,1
"2020-05-03","Corrientes",0,0,1
"2020-05-04","Corrientes",0,0,1
"2020-05-05","Corrientes",0,0,1
"2020-05-06","Corrientes",4,0,1
"2020-05-07","Corrientes",1,0,1
"2020-05-08","Corrientes",0,0,1
"2020-05-09","Corrientes",0,0,1
"2020-05-10","Corrientes",0,0,1
"2020-05-11","Corrientes",17,0,1
"2020-05-12","Corrientes",2,0,1
"2020-05-13","Corrientes",4,0,1
"2020-05-14","Corrientes",0,0,1
"2020-05-15","Corrientes",0,0,1
"2020-05-16","Corrientes",0,0,1
"2020-05-17","Corrientes",0,0,1
"2020-05-18","Corrientes",0,0,1
"2020-05-19","Corrientes",0,0,1
"2020-05-20","Corrientes",0,0,1
"2020-05-21","Corrientes",0,0,1
"2020-05-22","Corrientes",0,0,1
"2020-05-23","Corrientes",0,0,1
"2020-05-24","Corrientes",0,0,1
"2020-05-25","Corrientes",0,0,1
"2020-05-26","Corrientes",2,0,1
"2020-05-27","Corrientes",0,0,1
"2020-05-28","Corrientes",0,0,1
"2020-05-29","Corrientes",6,0,1
"2020-05-30","Corrientes",0,0,1
"2020-05-31","Corrientes",6,0,1
"2020-06-01","Corrientes",0,0,1
"2020-06-02","Corrientes",2,0,1
"2020-06-03","Corrientes",0,0,1
"2020-06-04","Corrientes",0,0,1
"2020-06-05","Corrientes",1,0,1
"2020-06-06","Corrientes",1,0,1
"2020-06-07","Corrientes",0,0,1
"2020-06-08","Corrientes",1,0,1
"2020-06-09","Corrientes",0,0,1
"2020-06-10","Corrientes",1,0,1
"2020-06-11","Corrientes",2,0,1
"2020-06-12","Corrientes",1,0,1
"2020-06-13","Corrientes",1,0,1
"2020-06-14","Corrientes",3,0,1
"2020-06-15","Corrientes",0,0,1
"2020-06-16","Corrientes",1,0,1
"2020-06-17","Corrientes",2,0,1
"2020-06-18","Corrientes",0,0,1
"2020-06-19","Corrientes",3,0,1
"2020-06-20","Corrientes",1,0,1
"2020-06-21","Corrientes",0,0,1
"2020-06-22","Corrientes",2,0,1
"2020-06-23","Corrientes",0,0,1
"2020-06-24","Corrientes",1,0,1
"2020-06-25","Corrientes",0,0,1
"2020-06-26","Corrientes",0,0,1
"2020-06-27","Corrientes",0,0,1
"2020-06-28","Corrientes",0,0,1
"2020-06-29","Corrientes",1,0,1
"2020-06-30","Corrientes",1,0,1
"2020-07-01","Corrientes",0,0,1
"2020-07-02","Corrientes",0,0,1
"2020-07-03","Corrientes",0,0,1
"2020-07-04","Corrientes",1,0,1
"2020-07-05","Corrientes",0,0,1
"2020-07-06","Corrientes",2,0,1
"2020-07-07","Corrientes",3,0,1
"2020-07-08","Corrientes",0,0,1
"2020-07-09","Corrientes",0,0,1
"2020-07-10","Corrientes",1,0,1
"2020-07-11","Corrientes",0,0,1
"2020-07-12","Corrientes",0,0,1
"2020-07-13","Corrientes",1,0,1
"2020-07-14","Corrientes",0,0,1
"2020-07-15","Corrientes",3,0,1
"2020-07-16","Corrientes",0,0,1
"2020-07-17","Corrientes",0,0,1
"2020-07-18","Corrientes",0,1,1
"2020-07-19","Corrientes",0,0,1
"2020-07-20","Corrientes",0,0,1
"2020-07-21","Corrientes",1,0,1
"2020-07-22","Corrientes",1,0,1
"2020-07-23","Corrientes",0,0,1
"2020-07-24","Corrientes",2,0,1
"2020-07-25","Corrientes",4,0,1
"2020-07-26","Corrientes",12,0,1
"2020-07-27","Corrientes",0,0,1
"2020-07-28","Corrientes",12,0,1
"2020-07-29","Corrientes",0,0,1
"2020-07-30","Corrientes",1,0,1
"2020-07-31","Corrientes",22,1,1
"2020-08-01","Corrientes",3,0,1
"2020-08-02","Corrientes",2,0,1
"2020-08-03","Corrientes",0,0,1
"2020-08-04","Corrientes",2,0,1
"2020-08-05","Corrientes",2,0,1
"2020-08-06","Corrientes",2,0,1
"2020-08-07","Corrientes",0,0,1
"2020-08-08","Corrientes",0,0,1
"2020-08-09","Corrientes",5,0,1
"2020-08-10","Corrientes",1,0,1
"2020-08-11","Corrientes",0,0,1
"2020-08-12","Corrientes",2,0,1
"2020-08-13","Corrientes",2,0,1
"2020-08-14","Corrientes",3,0,1
"2020-08-15","Corrientes",1,0,1
"2020-08-16","Corrientes",0,0,1
"2020-08-17","Corrientes",1,0,1
"2020-08-18","Corrientes",0,0,1
"2020-08-19","Corrientes",0,0,1
"2020-08-20","Corrientes",9,0,1
"2020-08-21","Corrientes",7,0,1
"2020-08-22","Corrientes",11,0,1
"2020-08-23","Corrientes",0,0,1
"2020-08-24","Corrientes",17,0,1
"2020-08-25","Corrientes",6,0,1
"2020-08-26","Corrientes",5,0,1
"2020-08-27","Corrientes",13,0,1
"2020-08-28","Corrientes",31,0,1
"2020-08-29","Corrientes",17,0,1
"2020-08-30","Corrientes",14,0,1
"2020-08-31","Corrientes",18,1,1
"2020-09-01","Corrientes",36,0,1
"2020-09-02","Corrientes",18,0,1
"2020-09-03","Corrientes",13,0,1
"2020-09-04","Corrientes",27,0,1
"2020-09-05","Corrientes",32,0,1
"2020-09-06","Corrientes",16,0,1
"2020-09-07","Corrientes",33,0,1
"2020-09-08","Corrientes",16,1,1
"2020-09-09","Corrientes",21,1,1
"2020-09-10","Corrientes",52,1,1
"2020-09-11","Corrientes",33,1,1
"2020-09-12","Corrientes",15,0,1
"2020-09-13","Corrientes",24,3,1
"2020-09-14","Corrientes",45,0,1
"2020-09-15","Corrientes",37,2,1
"2020-09-16","Corrientes",48,1,1
"2020-09-17","Corrientes",40,1,1
"2020-09-18","Corrientes",21,1,1
"2020-09-19","Corrientes",46,1,1
"2020-09-20","Corrientes",14,0,1
"2020-09-21","Corrientes",28,0,1
"2020-09-22","Corrientes",12,0,1
"2020-09-23","Corrientes",13,2,1
"2020-09-24","Corrientes",17,0,1
"2020-09-25","Corrientes",16,0,1
"2020-09-26","Corrientes",42,1,1
"2020-09-27","Corrientes",9,2,1
"2020-09-28","Corrientes",27,1,1
"2020-09-29","Corrientes",29,0,1
"2020-09-30","Corrientes",36,0,1
"2020-10-01","Corrientes",41,1,1
"2020-10-02","Corrientes",41,1,1
"2020-10-03","Corrientes",84,0,1
"2020-10-04","Corrientes",11,1,1
"2020-10-05","Corrientes",50,3,1
"2020-10-06","Corrientes",34,1,1
"2020-10-07","Corrientes",49,0,1
"2020-10-08","Corrientes",47,0,1
"2020-10-09","Corrientes",63,0,1
"2020-10-10","Corrientes",52,0,1
"2020-10-11","Corrientes",58,1,1
"2020-10-12","Corrientes",60,0,1
"2020-10-13","Corrientes",52,0,1
"2020-10-14","Corrientes",51,0,1
"2020-10-15","Corrientes",57,2,1
"2020-10-16","Corrientes",89,0,1
"2020-10-17","Corrientes",32,0,1
"2020-10-18","Corrientes",31,0,1
"2020-10-19","Corrientes",27,2,1
"2020-10-20","Corrientes",51,0,1
"2020-10-21","Corrientes",82,1,1
"2020-10-22","Corrientes",67,3,1
"2020-10-23","Corrientes",141,2,1
"2020-10-24","Corrientes",73,0,1
"2020-10-25","Corrientes",34,0,1
"2020-10-26","Corrientes",104,2,1
"2020-10-27","Corrientes",108,4,1
"2020-10-28","Corrientes",86,0,1
"2020-10-29","Corrientes",85,0,1
"2020-10-30","Corrientes",81,0,1
"2020-10-31","Corrientes",49,0,1
"2020-11-01","Corrientes",17,2,1
"2020-11-02","Corrientes",83,4,1
"2020-11-03","Corrientes",101,2,1
"2020-11-04","Corrientes",106,3,1
"2020-11-05","Corrientes",125,2,1
"2020-11-06","Corrientes",141,2,1
"2020-11-07","Corrientes",93,2,1
"2020-11-08","Corrientes",48,0,1
"2020-11-09","Corrientes",130,2,1
"2020-11-10","Corrientes",274,4,1
"2020-11-11","Corrientes",202,1,1
"2020-11-12","Corrientes",59,2,1
"2020-11-13","Corrientes",295,1,1
"2020-11-14","Corrientes",13,4,1
"2020-11-15","Corrientes",9,0,1
"2020-11-16","Corrientes",89,2,1
"2020-11-17","Corrientes",26,1,1
"2020-11-18","Corrientes",17,0,1
"2020-11-19","Corrientes",21,0,1
"2020-11-20","Corrientes",24,0,1
"2020-11-21","Corrientes",10,0,1
"2020-11-22","Corrientes",14,0,1
"2020-11-23","Corrientes",28,0,1
"2020-11-24","Corrientes",72,0,1
"2020-11-25","Corrientes",25,0,1
"2020-02-29","Chaco",0,0,1
"2020-03-01","Chaco",0,0,1
"2020-03-02","Chaco",0,0,1
"2020-03-03","Chaco",0,0,1
"2020-03-04","Chaco",0,0,1
"2020-03-05","Chaco",0,0,1
"2020-03-06","Chaco",0,0,1
"2020-03-07","Chaco",0,0,1
"2020-03-08","Chaco",0,0,1
"2020-03-09","Chaco",2,0,1
"2020-03-10","Chaco",0,0,1
"2020-03-11","Chaco",0,0,1
"2020-03-12","Chaco",2,0,1
"2020-03-13","Chaco",1,1,1
"2020-03-14","Chaco",0,0,1
"2020-03-15","Chaco",2,0,1
"2020-03-16","Chaco",4,0,1
"2020-03-17","Chaco",1,0,1
"2020-03-18","Chaco",1,0,1
"2020-03-19","Chaco",2,0,1
"2020-03-20","Chaco",1,0,1
"2020-03-21","Chaco",4,0,1
"2020-03-22","Chaco",7,0,1
"2020-03-23","Chaco",4,0,1
"2020-03-24","Chaco",14,1,1
"2020-03-25","Chaco",2,2,1
"2020-03-26","Chaco",7,0,1
"2020-03-27","Chaco",5,0,1
